company_permalink,company_name,company_category_list,company_country_code,company_state_code,company_region,company_city,investor_permalink,investor_name,investor_country_code,investor_state_code,investor_region,investor_city,funding_round_permalink,funding_round_type,funding_round_code,funded_at,raised_amount_usd
/organization/api-fortress,API Fortress,Cloud Computing|Consumer Electronics|Developer APIs|SaaS|Services|Testing,USA,NY,New York City,Brooklyn,/organization/kernel-capital,Kernel Capital,USA,CA,SF Bay Area,San Mateo,/funding-round/486e02555bcec7fa7d82bdd43f354be2,seed,,2015-01-05,40000
/organization/apiary,Apiary,Data Integration|Developer APIs|Infrastructure|Software|Testing,USA,CA,SF Bay Area,San Francisco,/organization/baseline-ventures,Baseline Ventures,USA,CA,SF Bay Area,San Francisco,/funding-round/21e0128b2c80785a760d1d3b7d9a89ad,seed,,2013-09-17,1630000
/organization/apiary,Apiary,Data Integration|Developer APIs|Infrastructure|Software|Testing,USA,CA,SF Bay Area,San Francisco,/organization/baseline-ventures,Baseline Ventures,USA,CA,SF Bay Area,San Francisco,/funding-round/b25f60e168276394d4a221def682f26f,venture,A,2015-08-18,6800000
/organization/apiary,Apiary,Data Integration|Developer APIs|Infrastructure|Software|Testing,USA,CA,SF Bay Area,San Francisco,/organization/credo-ventures,Credo Ventures,CZE,52,Prague,Prague,/funding-round/21e0128b2c80785a760d1d3b7d9a89ad,seed,,2013-09-17,1630000
/organization/apiary,Apiary,Data Integration|Developer APIs|Infrastructure|Software|Testing,USA,CA,SF Bay Area,San Francisco,/organization/credo-ventures,Credo Ventures,CZE,52,Prague,Prague,/funding-round/b25f60e168276394d4a221def682f26f,venture,A,2015-08-18,6800000
/organization/apiary,Apiary,Data Integration|Developer APIs|Infrastructure|Software|Testing,USA,CA,SF Bay Area,San Francisco,/organization/flybridge,FlyBridGe,,,,,/funding-round/b25f60e168276394d4a221def682f26f,venture,A,2015-08-18,6800000
/organization/apiary,Apiary,Data Integration|Developer APIs|Infrastructure|Software|Testing,USA,CA,SF Bay Area,San Francisco,/organization/flybridge-capital,Flybridge Capital Partners,USA,MA,Boston,Boston,/funding-round/21e0128b2c80785a760d1d3b7d9a89ad,seed,,2013-09-17,1630000
/organization/apiary,Apiary,Data Integration|Developer APIs|Infrastructure|Software|Testing,USA,CA,SF Bay Area,San Francisco,/organization/xg-ventures,XG Ventures,USA,CA,SF Bay Area,Menlo Park,/funding-round/21e0128b2c80785a760d1d3b7d9a89ad,seed,,2013-09-17,1630000
/organization/apiary,Apiary,Data Integration|Developer APIs|Infrastructure|Software|Testing,USA,CA,SF Bay Area,San Francisco,/person/esther-dyson,Esther Dyson,USA,,,New York,/funding-round/c2ec1d52a8094e0a52cd6478fe48d98b,angel,,2011-12-23,120000
/organization/apiary,Apiary,Data Integration|Developer APIs|Infrastructure|Software|Testing,USA,CA,SF Bay Area,San Francisco,/person/neil-davidson,Neil Davidson,GBR,,,Cambridge,/funding-round/c2ec1d52a8094e0a52cd6478fe48d98b,angel,,2011-12-23,120000
/organization/apica,Apica,Enterprise Software,SWE,26,Stockholm,Stockholm,/organization/almi-invest,Almi Invest,SWE,26,Stockholm,Stockholm,/funding-round/1e45d07f2e2d39ebce2518a7ea383b0c,undisclosed,,2010-08-25,1198574
/organization/apica,Apica,Enterprise Software,SWE,26,Stockholm,Stockholm,/organization/almi-invest,Almi Invest,SWE,26,Stockholm,Stockholm,/funding-round/7d23a55de3755267bf91074e971ef214,venture,C,2012-07-02,5000000
/organization/apica,Apica,Enterprise Software,SWE,26,Stockholm,Stockholm,/organization/almi-invest,Almi Invest,SWE,26,Stockholm,Stockholm,/funding-round/e23cd75dc2d9a85fda6d6391750a5bcf,venture,B,2011-07-14,2000000
/organization/apica,Apica,Enterprise Software,SWE,26,Stockholm,Stockholm,/organization/industrifonden,Industrifonden,SWE,26,Stockholm,Stockholm,/funding-round/12c99cea966563c01ef74a7c9b6cc79e,venture,,2011-06-29,2350701
/organization/apica,Apica,Enterprise Software,SWE,26,Stockholm,Stockholm,/organization/industrifonden,Industrifonden,SWE,26,Stockholm,Stockholm,/funding-round/7d23a55de3755267bf91074e971ef214,venture,C,2012-07-02,5000000
/organization/apica,Apica,Enterprise Software,SWE,26,Stockholm,Stockholm,/organization/industrifonden,Industrifonden,SWE,26,Stockholm,Stockholm,/funding-round/e23cd75dc2d9a85fda6d6391750a5bcf,venture,B,2011-07-14,2000000
/organization/apica,Apica,Enterprise Software,SWE,26,Stockholm,Stockholm,/organization/kth-chalmers-capital,KTH Chalmers Capital,SWE,26,Stockholm,Stockholm,/funding-round/12c99cea966563c01ef74a7c9b6cc79e,venture,,2011-06-29,2350701
/organization/apica,Apica,Enterprise Software,SWE,26,Stockholm,Stockholm,/organization/kth-chalmers-capital,KTH Chalmers Capital,SWE,26,Stockholm,Stockholm,/funding-round/1e45d07f2e2d39ebce2518a7ea383b0c,undisclosed,,2010-08-25,1198574
/organization/apica,Apica,Enterprise Software,SWE,26,Stockholm,Stockholm,/organization/kth-chalmers-capital,KTH Chalmers Capital,SWE,26,Stockholm,Stockholm,/funding-round/66682e1936a0b03e475aab92c7a11ea8,venture,,2007-05-28,730887
/organization/apica,Apica,Enterprise Software,SWE,26,Stockholm,Stockholm,/organization/kth-chalmers-capital,KTH Chalmers Capital,SWE,26,Stockholm,Stockholm,/funding-round/7d23a55de3755267bf91074e971ef214,venture,C,2012-07-02,5000000
/organization/apica,Apica,Enterprise Software,SWE,26,Stockholm,Stockholm,/organization/kth-chalmers-capital,KTH Chalmers Capital,SWE,26,Stockholm,Stockholm,/funding-round/e23cd75dc2d9a85fda6d6391750a5bcf,venture,B,2011-07-14,2000000
/organization/apica,Apica,Enterprise Software,SWE,26,Stockholm,Stockholm,/organization/seb-venture-capital,SEB Venture Capital,SWE,26,Stockholm,Stockholm,/funding-round/7d23a55de3755267bf91074e971ef214,venture,C,2012-07-02,5000000
/organization/apicloud,APICloud,Apps|Development Platforms|Mobile,CHN,22,Beijing,Beijing,/organization/microsoft-ventures,Microsoft Ventures,USA,WA,Seattle,Redmond,/funding-round/9e628eae31021949e7f0db4242d372fc,venture,,2015-01-27,
/organization/apicloud,APICloud,Apps|Development Platforms|Mobile,CHN,22,Beijing,Beijing,/organization/northern-light-venture-capital,Northern Light Venture Capital,CHN,22,Beijing,Beijing,/funding-round/1c12ea5425f15f617705e8a08378ae49,venture,A,2014-10-14,5000000
/organization/apieron,Apieron,Biotechnology|Health Care|Medical Devices,USA,CA,SF Bay Area,Menlo Park,/organization/alliance-venture,Alliance Venture,NOR,12,Oslo,Oslo,/funding-round/a09afb71325f43310e5cf864992cc055,venture,A,2003-01-01,4600000
/organization/apieron,Apieron,Biotechnology|Health Care|Medical Devices,USA,CA,SF Bay Area,Menlo Park,/organization/alliance-venture,Alliance Venture,NOR,12,Oslo,Oslo,/funding-round/c987947bec9643c194ddd3a599f221e5,venture,D,2009-06-02,5900000
/organization/apieron,Apieron,Biotechnology|Health Care|Medical Devices,USA,CA,SF Bay Area,Menlo Park,/organization/canaan-partners,Canaan Partners,USA,CA,SF Bay Area,Menlo Park,/funding-round/5487b1c74fbff252a594b4305ccfd6d4,venture,C,2007-06-29,17000000
/organization/apieron,Apieron,Biotechnology|Health Care|Medical Devices,USA,CA,SF Bay Area,Menlo Park,/organization/canaan-partners,Canaan Partners,USA,CA,SF Bay Area,Menlo Park,/funding-round/c987947bec9643c194ddd3a599f221e5,venture,D,2009-06-02,5900000
/organization/apieron,Apieron,Biotechnology|Health Care|Medical Devices,USA,CA,SF Bay Area,Menlo Park,/organization/draper-fisher-jurvetson,Draper Fisher Jurvetson (DFJ),USA,CA,SF Bay Area,Menlo Park,/funding-round/aefa1314b253060b1e5f7aac5910261a,venture,B,2005-01-01,16000000
/organization/apieron,Apieron,Biotechnology|Health Care|Medical Devices,USA,CA,SF Bay Area,Menlo Park,/organization/draper-fisher-jurvetson,Draper Fisher Jurvetson (DFJ),USA,CA,SF Bay Area,Menlo Park,/funding-round/c987947bec9643c194ddd3a599f221e5,venture,D,2009-06-02,5900000
/organization/apieron,Apieron,Biotechnology|Health Care|Medical Devices,USA,CA,SF Bay Area,Menlo Park,/organization/onset-ventures,ONSET Ventures,USA,CA,SF Bay Area,Menlo Park,/funding-round/a09afb71325f43310e5cf864992cc055,venture,A,2003-01-01,4600000
/organization/apieron,Apieron,Biotechnology|Health Care|Medical Devices,USA,CA,SF Bay Area,Menlo Park,/organization/onset-ventures,ONSET Ventures,USA,CA,SF Bay Area,Menlo Park,/funding-round/c987947bec9643c194ddd3a599f221e5,venture,D,2009-06-02,5900000
/organization/apifix,ApiFix,Biotechnology|Medical Devices,ISR,2,Tel Aviv,Misgav Dov,/organization/trendlines-medical,Trendlines Medical,ISR,3,ISR - Other,Misgav,/funding-round/f7d7617f4ff6f47b24d6e466e2443ce8,venture,B,2013-10-22,
/organization/apigee,Apigee,Cloud Data Services|Enterprise Software,USA,CA,SF Bay Area,Palo Alto,/organization/accenture,Accenture,USA,CA,San Diego,San Diego,/funding-round/75fb7bc966e5b2df77eecadc8ee6158f,venture,F,2013-07-31,35000000
/organization/apigee,Apigee,Cloud Data Services|Enterprise Software,USA,CA,SF Bay Area,Palo Alto,/organization/bay-partners,Bay Partners,USA,CA,SF Bay Area,Menlo Park,/funding-round/17595eeafb87eae4c79c8612f4b2e0f3,venture,A,2005-04-01,12000000
/organization/apigee,Apigee,Cloud Data Services|Enterprise Software,USA,CA,SF Bay Area,Palo Alto,/organization/bay-partners,Bay Partners,USA,CA,SF Bay Area,Menlo Park,/funding-round/75fb7bc966e5b2df77eecadc8ee6158f,venture,F,2013-07-31,35000000
/organization/apigee,Apigee,Cloud Data Services|Enterprise Software,USA,CA,SF Bay Area,Palo Alto,/organization/bay-partners,Bay Partners,USA,CA,SF Bay Area,Menlo Park,/funding-round/a16d08b2c9d52913fe167c8e56fc345a,venture,C,2008-10-15,10000000
/organization/apigee,Apigee,Cloud Data Services|Enterprise Software,USA,CA,SF Bay Area,Palo Alto,/organization/bay-partners,Bay Partners,USA,CA,SF Bay Area,Menlo Park,/funding-round/efddc767e120f76d3c16eb1b5db910e8,venture,E,2012-07-24,20000000
/organization/apigee,Apigee,Cloud Data Services|Enterprise Software,USA,CA,SF Bay Area,Palo Alto,/organization/bay-partners,Bay Partners,USA,CA,SF Bay Area,Menlo Park,/funding-round/f0433e3315c70865f6b9243a278b4198,venture,,2014-04-29,60000000
/organization/apigee,Apigee,Cloud Data Services|Enterprise Software,USA,CA,SF Bay Area,Palo Alto,/organization/bay-partners,Bay Partners,USA,CA,SF Bay Area,Menlo Park,/funding-round/fd95e41ac0e1251922e49e640ff85a21,venture,B,2006-11-21,16000000
/organization/apigee,Apigee,Cloud Data Services|Enterprise Software,USA,CA,SF Bay Area,Palo Alto,/organization/blackrock,BlackRock,USA,NY,New York City,New York,/funding-round/75fb7bc966e5b2df77eecadc8ee6158f,venture,F,2013-07-31,35000000
/organization/apigee,Apigee,Cloud Data Services|Enterprise Software,USA,CA,SF Bay Area,Palo Alto,/organization/blackrock,BlackRock,USA,NY,New York City,New York,/funding-round/f0433e3315c70865f6b9243a278b4198,venture,,2014-04-29,60000000
/organization/apigee,Apigee,Cloud Data Services|Enterprise Software,USA,CA,SF Bay Area,Palo Alto,/organization/focus-ventures,Focus Ventures,USA,CA,SF Bay Area,Palo Alto,/funding-round/75fb7bc966e5b2df77eecadc8ee6158f,venture,F,2013-07-31,35000000
/organization/apigee,Apigee,Cloud Data Services|Enterprise Software,USA,CA,SF Bay Area,Palo Alto,/organization/focus-ventures,Focus Ventures,USA,CA,SF Bay Area,Palo Alto,/funding-round/efddc767e120f76d3c16eb1b5db910e8,venture,E,2012-07-24,20000000
/organization/apigee,Apigee,Cloud Data Services|Enterprise Software,USA,CA,SF Bay Area,Palo Alto,/organization/focus-ventures,Focus Ventures,USA,CA,SF Bay Area,Palo Alto,/funding-round/f0433e3315c70865f6b9243a278b4198,venture,,2014-04-29,60000000
/organization/apigee,Apigee,Cloud Data Services|Enterprise Software,USA,CA,SF Bay Area,Palo Alto,/organization/in-q-tel,In-Q-Tel,USA,VA,"Washington, D.C.",Arlington,/funding-round/75fb7bc966e5b2df77eecadc8ee6158f,venture,F,2013-07-31,35000000
/organization/apigee,Apigee,Cloud Data Services|Enterprise Software,USA,CA,SF Bay Area,Palo Alto,/organization/juniper-networks,Juniper Networks,USA,CA,SF Bay Area,Sunnyvale,/funding-round/fd95e41ac0e1251922e49e640ff85a21,venture,B,2006-11-21,16000000
/organization/apigee,Apigee,Cloud Data Services|Enterprise Software,USA,CA,SF Bay Area,Palo Alto,/organization/norwest-venture-partners,Norwest Venture Partners - NVP,USA,CA,SF Bay Area,Palo Alto,/funding-round/17595eeafb87eae4c79c8612f4b2e0f3,venture,A,2005-04-01,12000000
/organization/apigee,Apigee,Cloud Data Services|Enterprise Software,USA,CA,SF Bay Area,Palo Alto,/organization/norwest-venture-partners,Norwest Venture Partners - NVP,USA,CA,SF Bay Area,Palo Alto,/funding-round/75fb7bc966e5b2df77eecadc8ee6158f,venture,F,2013-07-31,35000000
/organization/apigee,Apigee,Cloud Data Services|Enterprise Software,USA,CA,SF Bay Area,Palo Alto,/organization/norwest-venture-partners,Norwest Venture Partners - NVP,USA,CA,SF Bay Area,Palo Alto,/funding-round/a16d08b2c9d52913fe167c8e56fc345a,venture,C,2008-10-15,10000000
/organization/apigee,Apigee,Cloud Data Services|Enterprise Software,USA,CA,SF Bay Area,Palo Alto,/organization/norwest-venture-partners,Norwest Venture Partners - NVP,USA,CA,SF Bay Area,Palo Alto,/funding-round/efddc767e120f76d3c16eb1b5db910e8,venture,E,2012-07-24,20000000
/organization/apigee,Apigee,Cloud Data Services|Enterprise Software,USA,CA,SF Bay Area,Palo Alto,/organization/norwest-venture-partners,Norwest Venture Partners - NVP,USA,CA,SF Bay Area,Palo Alto,/funding-round/f0433e3315c70865f6b9243a278b4198,venture,,2014-04-29,60000000
/organization/apigee,Apigee,Cloud Data Services|Enterprise Software,USA,CA,SF Bay Area,Palo Alto,/organization/norwest-venture-partners,Norwest Venture Partners - NVP,USA,CA,SF Bay Area,Palo Alto,/funding-round/fd95e41ac0e1251922e49e640ff85a21,venture,B,2006-11-21,16000000
/organization/apigee,Apigee,Cloud Data Services|Enterprise Software,USA,CA,SF Bay Area,Palo Alto,/organization/pine-river-capital-management,Pine River Capital Management,USA,MN,Minneapolis,Minnetonka,/funding-round/f0433e3315c70865f6b9243a278b4198,venture,,2014-04-29,60000000
/organization/apigee,Apigee,Cloud Data Services|Enterprise Software,USA,CA,SF Bay Area,Palo Alto,/organization/sapphire-ventures,Sapphire Ventures,USA,CA,SF Bay Area,Palo Alto,/funding-round/75fb7bc966e5b2df77eecadc8ee6158f,venture,F,2013-07-31,35000000
/organization/apigee,Apigee,Cloud Data Services|Enterprise Software,USA,CA,SF Bay Area,Palo Alto,/organization/sapphire-ventures,Sapphire Ventures,USA,CA,SF Bay Area,Palo Alto,/funding-round/a16d08b2c9d52913fe167c8e56fc345a,venture,C,2008-10-15,10000000
/organization/apigee,Apigee,Cloud Data Services|Enterprise Software,USA,CA,SF Bay Area,Palo Alto,/organization/sapphire-ventures,Sapphire Ventures,USA,CA,SF Bay Area,Palo Alto,/funding-round/efddc767e120f76d3c16eb1b5db910e8,venture,E,2012-07-24,20000000
/organization/apigee,Apigee,Cloud Data Services|Enterprise Software,USA,CA,SF Bay Area,Palo Alto,/organization/sapphire-ventures,Sapphire Ventures,USA,CA,SF Bay Area,Palo Alto,/funding-round/f0433e3315c70865f6b9243a278b4198,venture,,2014-04-29,60000000
/organization/apigee,Apigee,Cloud Data Services|Enterprise Software,USA,CA,SF Bay Area,Palo Alto,/organization/sapphire-ventures,Sapphire Ventures,USA,CA,SF Bay Area,Palo Alto,/funding-round/fd95e41ac0e1251922e49e640ff85a21,venture,B,2006-11-21,16000000
/organization/apigee,Apigee,Cloud Data Services|Enterprise Software,USA,CA,SF Bay Area,Palo Alto,/organization/third-point-ventures,Third Point Ventures,USA,NY,New York City,New York,/funding-round/75fb7bc966e5b2df77eecadc8ee6158f,venture,F,2013-07-31,35000000
/organization/apigee,Apigee,Cloud Data Services|Enterprise Software,USA,CA,SF Bay Area,Palo Alto,/organization/third-point-ventures,Third Point Ventures,USA,NY,New York City,New York,/funding-round/a16d08b2c9d52913fe167c8e56fc345a,venture,C,2008-10-15,10000000
/organization/apigee,Apigee,Cloud Data Services|Enterprise Software,USA,CA,SF Bay Area,Palo Alto,/organization/third-point-ventures,Third Point Ventures,USA,NY,New York City,New York,/funding-round/efddc767e120f76d3c16eb1b5db910e8,venture,E,2012-07-24,20000000
/organization/apigee,Apigee,Cloud Data Services|Enterprise Software,USA,CA,SF Bay Area,Palo Alto,/organization/third-point-ventures,Third Point Ventures,USA,NY,New York City,New York,/funding-round/f0433e3315c70865f6b9243a278b4198,venture,,2014-04-29,60000000
/organization/apigee,Apigee,Cloud Data Services|Enterprise Software,USA,CA,SF Bay Area,Palo Alto,/organization/vilicus-ventures-llc,Vilicus Ventures,USA,MN,Minneapolis,Minneapolis,/funding-round/75fb7bc966e5b2df77eecadc8ee6158f,venture,F,2013-07-31,35000000
/organization/apigee,Apigee,Cloud Data Services|Enterprise Software,USA,CA,SF Bay Area,Palo Alto,/organization/vilicus-ventures-llc,Vilicus Ventures,USA,MN,Minneapolis,Minneapolis,/funding-round/efddc767e120f76d3c16eb1b5db910e8,venture,E,2012-07-24,20000000
/organization/apigee,Apigee,Cloud Data Services|Enterprise Software,USA,CA,SF Bay Area,Palo Alto,/organization/vilicus-ventures-llc,Vilicus Ventures,USA,MN,Minneapolis,Minneapolis,/funding-round/f0433e3315c70865f6b9243a278b4198,venture,,2014-04-29,60000000
/organization/apigee,Apigee,Cloud Data Services|Enterprise Software,USA,CA,SF Bay Area,Palo Alto,/organization/wellington-management,Wellington Management,USA,MA,Boston,Boston,/funding-round/f0433e3315c70865f6b9243a278b4198,venture,,2014-04-29,60000000
/organization/apim-therapeutics,APIM Therapeutics,Biotechnology,NOR,16,Trondheim,Trondheim,/organization/birk-venture,Birk Venture,NOR,12,Oslo,Oslo,/funding-round/f9cdb12848d18af90e805102833d6d4b,undisclosed,,2011-11-10,
/organization/apim-therapeutics,APIM Therapeutics,Biotechnology,NOR,16,Trondheim,Trondheim,/organization/sarsia-seed-management,Sarsia Seed Management,USA,NJ,Newark,North Bergen,/funding-round/f9cdb12848d18af90e805102833d6d4b,undisclosed,,2011-11-10,
/organization/apimatic,APIMATIC,Technology,NZL,E7,Auckland,Auckland,/organization/global-from-day-one-gd1,Global from Day One - GD1,NZL,,,,/funding-round/bea9159744b76ef1548d19a05f000ab9,seed,,2014-05-09,
/organization/apimatic,APIMATIC,Technology,NZL,E7,Auckland,Auckland,/organization/new-zealand-venture-investment-fund,New Zealand Venture Investment Fund,NZL,E7,Auckland,Auckland,/funding-round/bea9159744b76ef1548d19a05f000ab9,seed,,2014-05-09,
/organization/apimatic,APIMATIC,Technology,NZL,E7,Auckland,Auckland,/organization/sparkbox-ventures,Sparkbox Ventures,NZL,E7,Auckland,Auckland,/funding-round/bea9159744b76ef1548d19a05f000ab9,seed,,2014-05-09,
/organization/apimatic,APIMATIC,Technology,NZL,E7,Auckland,Auckland,/person/chintaka-ranatunga,Chintaka Ranatunga,NZL,,,Auckland,/funding-round/bea9159744b76ef1548d19a05f000ab9,seed,,2014-05-09,
/organization/apimetrics,APImetrics,Analytics|Big Data|Testing,USA,WA,Seattle,Seattle,/organization/bain-capital-ventures,Bain Capital Ventures,USA,MA,Boston,Boston,/funding-round/cb48185fb775bdee707de39461d95c55,seed,,2015-02-17,500000
/organization/apio-systems,Driversiti,Computers|Mobile|Mobile Commerce|Software,USA,NY,New York City,Warwick,/organization/lerer-ventures,Lerer Hippeau Ventures,USA,NY,New York City,New York,/funding-round/ab713c11f180bebbaa6d69a6194d2396,venture,A,2014-11-13,5000000
/organization/apio-systems,Driversiti,Computers|Mobile|Mobile Commerce|Software,USA,NY,New York City,Warwick,/organization/verizon-ventures,Verizon Ventures,USA,NJ,Newark,Basking Ridge,/funding-round/ab713c11f180bebbaa6d69a6194d2396,venture,A,2014-11-13,5000000
/organization/apiomat,apiOmat,Android|Apps|Cloud Computing|Enterprise Software|iOS|Networking|Web Hosting,DEU,13,Leipzig,Leipzig,/organization/technologiegrnderfonds-sachsen,TGFS - Technologiegruenderfonds Sachsen,DEU,13,Leipzig,Leipzig,/funding-round/4443dc964410a9cfea930f0ad9eac976,venture,,2015-08-24,
/organization/apiomat,apiOmat,Android|Apps|Cloud Computing|Enterprise Software|iOS|Networking|Web Hosting,DEU,13,Leipzig,Leipzig,/organization/technologiegrnderfonds-sachsen,TGFS - Technologiegruenderfonds Sachsen,DEU,13,Leipzig,Leipzig,/funding-round/d0e8c8911855e2c0dc90c9088ac9cbb6,seed,,2012-12-18,
