company_permalink,company_name,company_category_list,company_country_code,company_state_code,company_region,company_city,funding_round_permalink,funding_round_type,funding_round_code,funded_at,raised_amount_usd
/organization/1day1song,1Day1Song,Music Services,KOR,11,Seoul,Seoul,/funding-round/41257642b458af2f5cff9cbb542a92fa,seed,,2013-12-01,
/organization/1daylater,1DayLater,Curated Web|Tracking,AUS,2,Sydney,Newcastle,/funding-round/ce29c2a36566c4ccf65b51d10ac2200f,grant,,2009-05-01,11887
/organization/1daylater,1DayLater,Curated Web|Tracking,AUS,2,Sydney,Newcastle,/funding-round/e054f8c25fab1d51bc270d6340a2e9b7,debt_financing,,2009-10-01,31924
/organization/1daymakeover,1DayMakeover,Cosmetics|E-Commerce|Fashion|Lifestyle|Personal Health|Shopping,USA,CA,"Orange County, California",Santa Ana,/funding-round/d89377cfccc608719e2b0c40f1b98544,seed,,2008-06-30,50000
/organization/1doc3,1doc3,Health and Wellness|Health Care|Internet|SMS,COL,34,Bogota,Bogotá,/funding-round/b3ff9b4679c558996b8536b81e13d975,convertible_note,,2014-05-21,37639
/organization/1docway,1DocWay,Doctors|Health Care|Health Care Information Technology|Video|Video Chat,USA,NY,New York City,New York,/funding-round/487f1457d6ad83f6268c0d953ca30113,seed,,2011-08-10,
/organization/1docway,1DocWay,Doctors|Health Care|Health Care Information Technology|Video|Video Chat,USA,NY,New York City,New York,/funding-round/dbdef8e0f6193926f26ca2b87bf4765a,seed,,2015-07-21,1700000
/organization/1energy-systems,1Energy Systems,Software,USA,WA,Seattle,Seattle,/funding-round/0502de190cb6fd03ba9435767080bcdb,venture,,2013-04-22,1450000
/organization/1eq,Babyscripts,Health and Wellness|Mobile Health,USA,DC,"Washington, D.C.",Washington,/funding-round/9926125d82350c78205e31fec25945ce,seed,,2013-12-23,900000
/organization/1eq,Babyscripts,Health and Wellness|Mobile Health,USA,DC,"Washington, D.C.",Washington,/funding-round/a12e3c26aa06e7cbdf44b66e0f07b7a3,seed,,2013-03-11,200000
/organization/1eq,Babyscripts,Health and Wellness|Mobile Health,USA,DC,"Washington, D.C.",Washington,/funding-round/ed8960119b7366d2107e34774e514522,seed,,2015-04-10,1000000
/organization/1jiajie,1jiajie,E-Commerce,CHN,22,Beijing,Beijing,/funding-round/466a72b849b77fb8ff163edace43e947,venture,A,2013-09-01,163132
/organization/1jiajie,1jiajie,E-Commerce,CHN,22,Beijing,Beijing,/funding-round/8f6baef2e6c54477fe0e91a2936d0f0f,venture,A,2014-09-16,4000000
/organization/1lay,1Lay,Mobile|Mobile Devices|Mobile Security|Security|Tablets,,,,,/funding-round/0008af0992808995558ed19069bc14e6,seed,,2015-11-02,210000
/organization/1lay,1Lay,Mobile|Mobile Devices|Mobile Security|Security|Tablets,,,,,/funding-round/7a847b8a42893da17ea28d18f6825bc6,seed,,2014-05-30,2000
/organization/1life-healthcare,1Life Healthcare,Health and Wellness|Health Care|Services,USA,CA,SF Bay Area,San Francisco,/funding-round/3711202f1234c8a7db3fd6ffe5dae750,venture,E,2013-03-21,30000000
/organization/1mind,1Mind,Social Media,USA,NH,"Manchester, New Hampshire",Hampton Falls,/funding-round/f4f247d1e883b87b06e244db74b5998e,seed,,2013-08-05,500000
/organization/1mpact-revolution-powering-helpfreely-org,1mpact Revolution - Powering Helpfreely.org,Non Profit|Online Shopping|Social Fundraising,ESP,53,Las Palmas De Gran Canaria,Las Palmas De Gran Canaria,/funding-round/027c0a116d990577e68b3e5973b7319f,angel,,2014-05-01,221592
/organization/1mpact-revolution-powering-helpfreely-org,1mpact Revolution - Powering Helpfreely.org,Non Profit|Online Shopping|Social Fundraising,ESP,53,Las Palmas De Gran Canaria,Las Palmas De Gran Canaria,/funding-round/79a4c8a647e32bbe269f5c7489080cf9,private_equity,,2015-11-01,
/organization/1mpact-revolution-powering-helpfreely-org,1mpact Revolution - Powering Helpfreely.org,Non Profit|Online Shopping|Social Fundraising,ESP,53,Las Palmas De Gran Canaria,Las Palmas De Gran Canaria,/funding-round/9cfa0c6227634fbac4b4705349f5e85f,seed,,2013-09-10,92582
/organization/1mpact-revolution-powering-helpfreely-org,1mpact Revolution - Powering Helpfreely.org,Non Profit|Online Shopping|Social Fundraising,ESP,53,Las Palmas De Gran Canaria,Las Palmas De Gran Canaria,/funding-round/ff727fc589c2cdcc7e39897c370a0658,angel,,2015-05-01,447061
/organization/1mxians,1mxians,,CHN,22,Beijing,Beijing,/funding-round/6950448f81c6706abe61f659e15a7c87,venture,A,2015-12-02,15000000
/organization/1o1media,1o1Media,Content|Distribution|Film|Marketplaces|Monetization|Photography|Video|Video on Demand,,,,,/funding-round/ca2f0c3e09d52a41c8388101bb68eb53,seed,,2013-10-01,
/organization/1rebel,1Rebel,Fitness,GBR,H9,London,London,/funding-round/a5c7a437af6e065280be325ae194f8d6,equity_crowdfunding,,2014-09-01,2572969
/organization/1ring,1Ring,Advertising|Contests|Curated Web|Games|Mobile|Music|News|Sales and Marketing|Startups|Television,,,,,/funding-round/753b0c5abd7259bc6c9d2e639895aa45,undisclosed,,2011-02-21,
/organization/1rp-media,1RP Media,,USA,CA,Los Angeles,Los Angeles,/funding-round/f7400a94939ef73f70af0c52b54b31ce,seed,,2012-06-29,
/organization/1sdk,1SDK,Mobile|Mobile Analytics|Predictive Analytics|SaaS,,,,,/funding-round/e0c7048c0ba5096ef6d224a69844ef32,seed,,2013-08-05,20000
/organization/1sdk,1SDK,Mobile|Mobile Analytics|Predictive Analytics|SaaS,,,,,/funding-round/e98f7a6c2f24e8d9f292e8313d2169ef,seed,,2013-09-02,136000
/organization/1spire,1spire,Manufacturing,USA,TX,Houston,Houston,/funding-round/324f74ddfbeaac9ce82809fd6223ea8d,venture,,2011-12-20,30000
/organization/1st-choice-lawn-care,1st Choice Lawn Care,Landscaping|Services,USA,LA,Shreveport,Bossier City,/funding-round/b661d0de9ad6c103d826c9c2078087a9,equity_crowdfunding,,2012-07-22,
/organization/1st-merchant-funding,1st Merchant Funding,Financial Services|FinTech,USA,FL,Miami,Miami,/funding-round/ed21cc0e56104c9e20611730a5ebefc1,debt_financing,,2014-05-07,10000000
/organization/1stdibs,1stdibs,E-Commerce,USA,NY,New York City,New York,/funding-round/292b074d073fdd9c7e9d8f372c3aa5f6,venture,C,2014-01-24,15000000
/organization/1stdibs,1stdibs,E-Commerce,USA,NY,New York City,New York,/funding-round/48e005c5ec1d49373ef3e9b54788e942,secondary_market,C,2015-09-09,
/organization/1stdibs,1stdibs,E-Commerce,USA,NY,New York City,New York,/funding-round/98684270081eab1407c7da2c97c04998,undisclosed,,2011-11-03,60000000
/organization/1stdibs,1stdibs,E-Commerce,USA,NY,New York City,New York,/funding-round/d060bf2fd3aabad0ac342d5ef98d1688,venture,,2012-12-03,42000000
/organization/1stdibs,1stdibs,E-Commerce,USA,NY,New York City,New York,/funding-round/e9bdbfd0a574dd4dcae6fb60e23f3063,seed,,2012-10-01,
/organization/1stgig-com,1stGig.com,E-Commerce,USA,NY,"Albany, New York",Saratoga Springs,/funding-round/accd367ad22c9ce16758f71a70d5e8b3,angel,,2012-10-01,750000
/organization/1v1-draft-gaems,1V1 DRAFT GAEMS,,USA,NC,Asheville,Asheville,/funding-round/687fade5733e30836ee84efc1cfd9d2c,equity_crowdfunding,,2014-08-28,
/organization/1world-online,1World Online,Analytics|Big Data|Enterprise Software|Market Research|Mobile|Software,USA,CA,SF Bay Area,San Jose,/funding-round/32936e588a134502712877150198a0b3,venture,A,2015-08-13,2500000
/organization/1world-online,1World Online,Analytics|Big Data|Enterprise Software|Market Research|Mobile|Software,USA,CA,SF Bay Area,San Jose,/funding-round/4e30bd5c85d8163239a3479ec979647a,venture,A,2013-12-01,500000
/organization/1world-online,1World Online,Analytics|Big Data|Enterprise Software|Market Research|Mobile|Software,USA,CA,SF Bay Area,San Jose,/funding-round/a349bfd7a8d48cfc8b9fdb79480dea7f,venture,A,2013-07-02,1000000
/organization/2-ladoshki,2 Ladoshki,,,,,,/funding-round/e245ddd36b40591a00c3b861cfc0b154,seed,,2013-12-24,
/organization/2-minutes,2 Minutes,Games,FRA,A8,Paris,Paris,/funding-round/fe20792bff60307d97a6242007fa8e51,venture,A,2008-06-19,1660000
/organization/2-ngage-u,2NGageU,Consumers|Entertainment|Games|Internet|MMO Games|Mobile|Mobile Social|Social + Mobile + Local|Social Network Media|Women,USA,VT,VT - Other,Williston,/funding-round/fec52b74531d46f3842723e0765ccd98,seed,,2012-04-12,58000
/organization/2-observe,2-Observe,Design|Health and Wellness|Health Care|Hospitals|Medical Devices,BEL,4,BEL - Other,Ferrières,/funding-round/1d59ac50e6b45687964d0a34c43490c3,seed,,2014-06-25,204189
/organization/2-pro-media-group,2 Pro Media Group,Digital Media|Marketing Automation|Media,,,,,/funding-round/2d2be801c69ad6306793c5f81760a866,undisclosed,,2014-01-01,41250
/organization/20-20-gene-systems-inc,20/20 Gene Systems Inc.,Biotechnology|Health Diagnostics,USA,MD,"Washington, D.C.",Rockville,/funding-round/1df118940a2af3f77ec91a53c2c2ca79,venture,,2015-09-23,2037014
/organization/20-20-gene-systems-inc,20/20 Gene Systems Inc.,Biotechnology|Health Diagnostics,USA,MD,"Washington, D.C.",Rockville,/funding-round/63f491aa5ca433cdd7e7e75b208b2fab,venture,,2012-09-25,150000
/organization/20-20-gene-systems-inc,20/20 Gene Systems Inc.,Biotechnology|Health Diagnostics,USA,MD,"Washington, D.C.",Rockville,/funding-round/e8f0f6679abd451e58a78cdbf26f6acd,venture,,2015-10-30,2158413
/organization/20-20-mobile,20:20 Mobile,Mobile,IRL,23,IRL - Other,Cree,/funding-round/936eeec459522815f5b1b2638ab37fc5,venture,,2008-07-04,29750000
/organization/2080-media,2080 Media,News,USA,GA,Atlanta,Atlanta,/funding-round/1f7978327212900e42c2f8e57f097da3,debt_financing,,2011-05-13,1000000
/organization/2080-media,2080 Media,News,USA,GA,Atlanta,Atlanta,/funding-round/281939941d4818948129b8349dbf5f14,venture,E,2015-11-30,8000000
/organization/2080-media,2080 Media,News,USA,GA,Atlanta,Atlanta,/funding-round/46f784743707fd4b263c0d8b3bff5adb,debt_financing,,2012-12-20,4300000
/organization/2080-media,2080 Media,News,USA,GA,Atlanta,Atlanta,/funding-round/7089d5dc6ba14304a071553e9824d483,venture,D,2013-07-19,26000000
/organization/2080-media,2080 Media,News,USA,GA,Atlanta,Atlanta,/funding-round/8bc129d726661788a0c2e47996f4f074,debt_financing,,2015-05-14,2507046
/organization/2080-media,2080 Media,News,USA,GA,Atlanta,Atlanta,/funding-round/e687ee6d5ec8401f1683b5edc1f534dd,venture,A,2010-08-05,2500000
/organization/2080-media,2080 Media,News,USA,GA,Atlanta,Atlanta,/funding-round/fbbda7a2eacc73185353890b9028797c,venture,,2011-09-06,7200000
/organization/20lines,20lines,Curated Web|Education|Parenting|Publishing,ITA,20,Roncade,Roncade,/funding-round/010be4610c75917ad3a95856c6b6c14e,seed,,2012-11-15,114804
/organization/20lines,20lines,Curated Web|Education|Parenting|Publishing,ITA,20,Roncade,Roncade,/funding-round/0e687a86ee81e919e381b372ec43da33,seed,,2013-06-20,321650
/organization/20lines,20lines,Curated Web|Education|Parenting|Publishing,ITA,20,Roncade,Roncade,/funding-round/da810f9fa3df6b969094540665324e67,seed,,2014-06-01,800000
/organization/20n,20n,Technology,USA,CA,SF Bay Area,San Francisco,/funding-round/3f93f2a4632ea78ebde703940a3ce470,seed,,2014-12-01,120000
/organization/20n,20n,Technology,USA,CA,SF Bay Area,San Francisco,/funding-round/733566eaabbabd4ad7af9a90570d3272,seed,,2015-05-01,2100000
/organization/20x200,20x200,Art|E-Commerce|Social Commerce,USA,NY,New York City,New York,/funding-round/4fdee2e1c3fc2a3313dc81c73457162c,venture,A,2010-08-01,2000000
/organization/20x200,20x200,Art|E-Commerce|Social Commerce,USA,NY,New York City,New York,/funding-round/95e06cec1140125d6c2924c1a58dc751,venture,A,2009-10-01,800000
/organization/2100b-com-llc,2100b Sausalito LLC.,Advertising|Direct Marketing|Social Media,USA,CA,SF Bay Area,Sausalito,/funding-round/2bd0cee48f02efd7279b00444680d514,seed,,2013-01-01,50000
/organization/2100b-com-llc,2100b Sausalito LLC.,Advertising|Direct Marketing|Social Media,USA,CA,SF Bay Area,Sausalito,/funding-round/a266e1464cff1a25312d2ba1a8e787d7,seed,,2013-01-01,
/organization/21cake-food-co,21Cake Food Co.,Delivery|Hospitality|Manufacturing,CHN,22,Beijing,Beijing,/funding-round/6593ecb9d67c5d9411edbd6aa72eef0b,angel,,2010-01-22,1464128
/organization/21diamonds-india,21Diamonds,E-Commerce,IND,10,New Delhi,Gurgaon,/funding-round/6de7ffef8091ba9f33821f4b861f434a,venture,C,2012-11-15,6369507
/organization/21e6,21 Inc,Big Data|Bitcoin|Hardware + Software|Technology,USA,CA,SF Bay Area,San Francisco,/funding-round/b58f3c0c3f9747ecb9c76b106ca211e5,venture,,2015-03-10,116000000
/organization/21e6,21 Inc,Big Data|Bitcoin|Hardware + Software|Technology,USA,CA,SF Bay Area,San Francisco,/funding-round/bdf9f5bf67ee51155eae223acac57ec5,venture,A,2013-11-17,5050000
/organization/21grams,21GRAMS,Software,SWE,26,Stockholm,Stockholm,/funding-round/e81f6084646a05fcaa1e2183a32f1771,venture,,2006-04-03,2580000
/organization/21st-century-oncology,21st Century Oncology,Health and Wellness,USA,FL,Fort Myers,Fort Myers,/funding-round/261bff457e1b31c4879e786ab7cf80ab,private_equity,,2014-09-26,325000000
/organization/21vianet,21viaNet,Software|Web Hosting,CHN,22,Beijing,Beijing,/funding-round/2345a1c69642393c3fdb4fee85d103b3,post_ipo_equity,,2012-12-01,
/organization/21vianet,21viaNet,Software|Web Hosting,CHN,22,Beijing,Beijing,/funding-round/41d0c5939b2d92a468828c14b949895d,venture,C,2011-01-14,
/organization/21vianet,21viaNet,Software|Web Hosting,CHN,22,Beijing,Beijing,/funding-round/4caea324427c8dc6088b32ffbea82907,venture,B,2008-02-13,
/organization/21vianet,21viaNet,Software|Web Hosting,CHN,22,Beijing,Beijing,/funding-round/5b69fb58b6b3cca0dd4fa11644bb57d0,post_ipo_equity,,2013-10-01,100000000
/organization/21vianet,21viaNet,Software|Web Hosting,CHN,22,Beijing,Beijing,/funding-round/8890faf6c63a59e570ff3a2268994376,venture,,2014-12-04,296000000
/organization/22nd-century-group,22nd Century Group,Biotechnology,USA,NY,NY - Other,Clarence,/funding-round/1768b7e0058d3efeaebfe2a211a92599,debt_financing,,2011-12-28,1926250
/organization/22nd-century-group,22nd Century Group,Biotechnology,USA,NY,NY - Other,Clarence,/funding-round/307ebee01d97c05906041815b0e41839,debt_financing,,2014-09-18,50000
/organization/22nd-century-group,22nd Century Group,Biotechnology,USA,NY,NY - Other,Clarence,/funding-round/50617d7ea8eaa838e2fd8eb8dfe06054,venture,,2014-09-18,10000000
/organization/22nd-century-group,22nd Century Group,Biotechnology,USA,NY,NY - Other,Clarence,/funding-round/5d93eacdb65988a49fd1b90a870d659b,venture,,2010-12-28,100000
/organization/22nd-century-group,22nd Century Group,Biotechnology,USA,NY,NY - Other,Clarence,/funding-round/94bbaa2e98191239f534798721187dea,debt_financing,,2012-08-23,530000
/organization/22nd-century-group,22nd Century Group,Biotechnology,USA,NY,NY - Other,Clarence,/funding-round/cedc6b27425a338e08d5e24e1f96dbd1,venture,A,2012-11-16,2428500
/organization/22seeds,22seeds,Android|Apps|Internet|iPhone|Mobile|Sales and Marketing|Software|Web Development|Web Tools,ISR,5,Tel Aviv,Tel Aviv,/funding-round/b4de43b6a16955f2b2b258dbd33f4967,seed,,2013-10-15,250000
/organization/2345-com,2345.com,Software,CHN,23,Shanghai,Shanghai,/funding-round/7ae83d39b7f844d2f2d226fbb9986c4d,venture,B,2010-10-01,
/organization/2345-com,2345.com,Software,CHN,23,Shanghai,Shanghai,/funding-round/9a5a16b5331a6a2c6140696c46a6f54f,undisclosed,,2010-05-01,1610541
/organization/2359-media,2359 Media,Mobile,SGP,,Singapore,Singapore,/funding-round/e0621319f5f21243f31fe26692d1f7e1,venture,A,2011-01-11,615000
/organization/23andme,23andMe,Biotechnology|Search,USA,CA,SF Bay Area,Mountain View,/funding-round/3473e317f5cfbba5af9ed92e2ba24940,venture,C,2010-11-09,22000000
/organization/23andme,23andMe,Biotechnology|Search,USA,CA,SF Bay Area,Mountain View,/funding-round/75cc2bfe5037393cb801b3365c52ef79,venture,D,2012-12-21,57949900
/organization/23andme,23andMe,Biotechnology|Search,USA,CA,SF Bay Area,Mountain View,/funding-round/97062e0d50c2955cbe40bf8220d87b08,venture,C,2011-01-07,9000000
/organization/23andme,23andMe,Biotechnology|Search,USA,CA,SF Bay Area,Mountain View,/funding-round/a2bb053447c5c514a51786cd437e086b,post_ipo_equity,,2005-11-02,100000
/organization/23andme,23andMe,Biotechnology|Search,USA,CA,SF Bay Area,Mountain View,/funding-round/b6e5e4c1f35c4a1b076e29e289771113,grant,,2014-07-29,1400000
/organization/23andme,23andMe,Biotechnology|Search,USA,CA,SF Bay Area,Mountain View,/funding-round/c27c1b420dfb34677a6ba449524f1c88,venture,B,2009-06-18,12600000
/organization/23andme,23andMe,Biotechnology|Search,USA,CA,SF Bay Area,Mountain View,/funding-round/cf66108828b7b22e45bbe02cf8a9fc50,venture,E,2015-07-03,115000000
/organization/23andme,23andMe,Biotechnology|Search,USA,CA,SF Bay Area,Mountain View,/funding-round/f261366b4fbf1840ad71b20ea0d9c7ce,venture,A,2007-10-03,9000000
/organization/23press,23press,Blogging Platforms|Software,CAN,ON,Toronto,Toronto,/funding-round/01e0ba8f61819fb20d1b722e0983659f,seed,,2011-08-15,50000
/organization/24-7-card,24/7 Card,Finance,USA,CA,Los Angeles,Los Angeles,/funding-round/0c38194ff2035185c96155dfad18f3bd,venture,,2011-12-21,3452941
/organization/24-7-card,24/7 Card,Finance,USA,CA,Los Angeles,Los Angeles,/funding-round/b28398ef32cb54558df7d678251f0e7d,venture,A,2010-10-25,
/organization/24-7-card,24/7 Card,Finance,USA,CA,Los Angeles,Los Angeles,/funding-round/c2d5008bcb82fec57c310663b0979c31,venture,A,2011-10-24,
/organization/24-7-customer,[24]7,Customer Service|Predictive Analytics|Services|Software|Technology,USA,CA,SF Bay Area,Campbell,/funding-round/a5d49593d7ff28e71b7d50d7872f95cd,venture,,2003-07-01,
/organization/24-hour-pro-muscle-gym,24 Hour Pro Muscle Gym,Sports,USA,FL,Florida's Space Coast,Rockledge,/funding-round/5af77fb3e30fdfdcbeb465f6e6fe6204,equity_crowdfunding,,2014-10-23,
/organization/24-media-network,24 Media Network,News,SWE,26,Stockholm,Stockholm,/funding-round/6c39fc5b5925f9cb1e35dcc26c9bc602,undisclosed,,2008-09-01,185451
/organization/24-media-network,24 Media Network,News,SWE,26,Stockholm,Stockholm,/funding-round/f4e3c0bd7e3ce5186712f6e7d7b0d946,venture,,2009-01-01,1024250
/organization/24-quan,24 Quan,Real Estate,,,,,/funding-round/47b438e969ebaa281c937bdcddc4b732,angel,,2010-05-01,
/organization/24-quan,24 Quan,Real Estate,,,,,/funding-round/935de9e6d394702193e1578a356ec0e9,venture,A,2011-11-01,
/organization/247-learning-private,24x7 Learning,EdTech|Education|Systems,IND,19,Bangalore,Bangalore,/funding-round/4cd5cd165bc869bc40705a9e4b626bee,venture,,2007-11-06,4000000
/organization/247-techies,247 Techies,Hardware + Software,USA,NY,New York City,New York,/funding-round/6fecbecd928ca2850e9bc2c25028659c,seed,,2012-11-05,600000
/organization/248-solidstate,248 SolidState,Computers|Software|Technology,USA,CA,Los Angeles,Rolling Hills Estates,/funding-round/df8ee988d55f7820c25368cdeaa4eb31,venture,B,2009-07-23,500000
/organization/24fab,24fab,,ESP,29,Madrid,Madrid,/funding-round/e67f480303e9ad9aa4dffce1ea87a1b8,venture,,2015-07-20,
/organization/24fab,24fab,,ESP,29,Madrid,Madrid,/funding-round/f7667e10f2d6381f4886fdbde2dbcbfb,venture,,2014-09-11,
/organization/24fundraiser-com,24Fundraiser.com,Non Profit|Social Fundraising,USA,IL,Chicago,Willowbrook,/funding-round/5998c4ff023d51aab3f02a6673908452,seed,,2014-05-01,400000
/organization/24h00,24h00,Advertising|E-Commerce|Marketing Automation,FRA,A8,Paris,Paris,/funding-round/0706afb19cd5617c6c3a8d5c1bfb1564,seed,,2006-08-01,
/organization/24i,24i,Internet,NLD,7,Amsterdam,Amsterdam,/funding-round/512728f7091b4990a28e3a75a5b579d4,venture,,2015-04-10,2000000
