permalink,name,homepage_url,category_list,funding_total_usd,status,country_code,state_code,region,city,funding_rounds,founded_at,first_funding_at,last_funding_at
/organization/alternative-outfitters,Alternative Outfitters,http://www.alternativeoutfitters.com,E-Commerce,-,operating,USA,CA,SF Bay Area,Corte Madera,1,2004-10-27,2014-10-27,2014-10-27
/organization/alterpoint,AlterPoint,http://www.alterpoint.com,Software,28000000,acquired,USA,TX,Austin,Austin,4,2001-01-01,2003-01-28,2006-11-08
/organization/alteryx,"Alteryx, Inc.",http://alteryx.com,Analytics|Data Integration|Predictive Analytics,163000000,operating,USA,CA,Anaheim,Irvine,4,2010-01-01,2011-04-05,2015-10-28
/organization/althea-inc,Althea inc.,http://althea.kr,,-,operating,KOR,11,Seoul,Seoul,2,2015-05-01,2015-05-11,2015-10-15
/organization/althea-systems,Althea Systems,http://www.altheasystems.com,Hardware + Software,3000000,operating,IND,19,Bangalore,Bangalore,1,2009-01-01,2010-11-17,2010-11-17
/organization/althea-technologies,Althea Technologies,http://www.altheatech.com,Enterprise Software,23000000,acquired,USA,CA,San Diego,San Diego,1,1998-01-01,2007-01-10,2007-01-10
/organization/altheadx,AltheaDx,http://altheadx.com,Biotechnology|Health Diagnostics,10974363,operating,USA,CA,San Diego,San Diego,3,2009-01-01,2009-08-13,2014-04-10
/organization/altheos,Altheos,http://altheos.net,Biotechnology,32500000,closed,USA,CA,SF Bay Area,South San Francisco,2,,2010-04-05,2012-02-09
/organization/altherx-pharmaceuticals,AltheRx Pharmaceuticals,http://altherx.com,Biotechnology,15000000,operating,USA,PA,Philadelphia,Exton,1,2010-01-01,2013-05-02,2013-05-02
/organization/altheus-therapeutics,Altheus Therapeutics,http://www.altheustherapeutics.com,Biotechnology,10055948,operating,USA,OK,Oklahoma City,Oklahoma City,2,2006-01-01,2011-12-08,2013-01-04
/organization/althia,ALTHIA,http://www.althia.es,Biotechnology,3855000,operating,ESP,56,Barcelona,Barcelona,1,,2012-11-04,2012-11-04
/organization/alti-semiconductor,Alti Semiconductor,,Semiconductors,4310000,operating,KOR,17,KOR - Other,Yongin,1,1972-01-01,2009-11-26,2009-11-26
/organization/altia,Altia,http://altia.com,Software,1157500,operating,USA,CO,Colorado Springs,Colorado Springs,1,1992-01-01,2011-11-22,2011-11-22
/organization/altia-systems,Altia Systems,http://altiasystems.com,Mobile,17200000,operating,USA,CA,SF Bay Area,Cupertino,2,2011-01-01,2013-10-28,2014-04-08
/organization/alticast,Alticast,http://www.alticast.com,Software,21000000,operating,KOR,11,Seoul,Seoul,1,1999-01-01,2006-07-25,2006-07-25
/organization/altierre,Altierre,http://www.altierre.com,Education|Mobile|Wireless,85100000,operating,USA,CA,SF Bay Area,San Jose,6,2003-01-01,2005-01-01,2014-07-10
/organization/altigen-communications,AltiGen Communications,http://www.altigen.com,Public Relations,1000000,ipo,USA,CA,SF Bay Area,San Jose,1,1994-01-01,2014-02-18,2014-02-18
/organization/altilia,ALTILIA,http://www.altiliagroup.com,Big Data|Big Data Analytics|Software,3284998,operating,,,,,1,2010-01-01,2012-07-01,2012-07-01
/organization/altimet,Altimet,http://www.altimet.fr,Hardware + Software,1600000,operating,FRA,B9,Nice,Thonon-les-bains,1,,2006-12-01,2006-12-01
/organization/altiostar-networks,Altiostar Networks,http://altiostar.com,Mobile,149499995,operating,USA,MA,Boston,Tewksbury,5,2011-01-01,2012-04-26,2015-02-24
/organization/altiscale,Altiscale,http://www.altiscale.com,Big Data,42000000,operating,USA,CA,SF Bay Area,Palo Alto,2,2012-01-01,2013-06-13,2014-11-26
/organization/altitude,Altitude,http://www.designbyaltitude.com,Advertising,-,operating,GBR,K4,Plymouth,Plymouth,2,,2013-12-10,2014-09-01
/organization/altitude-angel,Altitude Angel,http://www.altitudeangel.com,Aerospace|Drones|Internet of Things,380000,operating,GBR,K7,London,Reading,2,2014-12-11,2015-06-01,2015-08-20
/organization/altitude-co,Altitude Co,http://altitude.co,Enterprise Software|Identity|Mobile|Security,-,operating,USA,CA,SF Bay Area,San Francisco,1,2014-01-18,2014-02-18,2014-02-18
/organization/altitude-digital,Altitude Digital,http://www.altitudedigital.com,Advertising,42200000,operating,USA,CO,Denver,Denver,4,2009-04-01,2010-12-01,2015-04-16
/organization/altitude-games,Altitude Games,http://www.altitude-games.com,Games,1016000,operating,PHL,D9,Manila,Makati,2,2014-03-03,2014-03-06,2014-12-11
/organization/altitun,Altitun,,,-,acquired,,,,,1,,1999-12-01,1999-12-01
/organization/altius-education,Altius Education,http://altiused.com,EdTech|Education,26600000,acquired,USA,CA,SF Bay Area,San Francisco,2,2009-01-01,2009-09-23,2010-11-17
/organization/altius-space-machines,Altius Space Machines,http://www.altius-space.com/,Aerospace,-,operating,USA,CO,Denver,Broomfield,1,2010-01-01,2011-01-01,2011-01-01
/organization/altizon-systems,Altizon Systems,http://altizon.com/,Software,-,operating,IND,16,Pune,Pune,1,2013-01-01,2014-09-17,2014-09-17
/organization/alto-cinco,ALTO CINCO,http://altocinco.com,Consumer Goods|Wine And Spirits,40000,operating,USA,CA,CA - Other,Graton,1,,2012-10-26,2012-10-26
/organization/alto-limited,Alto Limited,http://www.alto-consulting.com,E-Commerce|Engineering Firms|Internet,405348,operating,,,,,1,1999-08-01,1999-08-01,1999-08-01
/organization/altobeam,Altobeam,http://www.altobeam.com,Semiconductors,26000000,operating,CHN,22,Beijing,Beijing,4,2007-04-01,2009-02-12,2012-05-14
/organization/altobridge,Altobridge,http://www.altobridge.com,Mobile,19800000,operating,IRL,11,Tralee,Tralee,2,2002-01-01,2011-03-14,2013-02-25
/organization/altocloud,Altocloud,http://www.altocloud.com/,Communications Infrastructure|CRM|Customer Support Tools|Marketing Automation|SaaS|Software,2000000,operating,USA,CA,SF Bay Area,Mountain View,1,2013-01-01,2015-03-16,2015-03-16
/organization/altocom,Altocom,,Communications Infrastructure|Development Platforms|Systems,-,acquired,,,,,1,1995-01-01,1998-04-15,1998-04-15
/organization/altogen-labs,Altogen Labs,http://altogenlabs.com/,Biotechnology,-,operating,USA,TX,Austin,Austin,1,,2012-12-20,2012-12-20
/organization/alton-lane,Alton Lane,http://altonlane.com,E-Commerce|Retail,8220000,operating,USA,VA,Richmond,Richmond,2,2009-01-01,2011-10-18,2015-11-23
/organization/altor-bioscience,Altor BioScience,http://www.altorbioscience.com,Biotechnology,56276492,operating,USA,FL,Pensacola,Miramar Beach,8,2002-01-01,2007-04-25,2015-06-01
/organization/altor-networks,Altor Networks,http://www.altornetworks.com,Security,16000000,acquired,USA,CA,SF Bay Area,Redwood City,2,2007-01-01,2008-04-01,2010-03-02
/organization/altos-design-automation,Altos Design Automation,http://www.altos-da.com,Hardware + Software,1500000,operating,USA,CA,SF Bay Area,San Jose,1,2005-01-01,2007-01-08,2007-01-08
/organization/altoweb,AltoWeb,http://www.altoweb.com,Software,31000000,closed,USA,CA,SF Bay Area,Palo Alto,2,1999-01-01,2000-01-01,2002-02-26
/organization/altpay,ALTPAY,http://www.altpayusa.com/,Apps|Customer Service|Mobile Payments,1000000,operating,USA,FL,Ft. Lauderdale,Hollywood,1,,2014-12-02,2014-12-02
/organization/altrabiofuels,AltraBiofuels,http://www.altrabiofuels.com,Clean Technology,228500000,closed,USA,NE,Omaha,Omaha,2,,2007-02-20,2007-06-22
/organization/altran,Altran,http://www.altran.com,Consulting|Semiconductors,4000000,ipo,FRA,A8,Paris,Paris,1,,2006-09-19,2006-09-19
/organization/altratech,AltraTech,http://altratech.com/,Hospitality,1243288,operating,,,,,1,2013-01-01,2014-04-17,2014-04-17
/organization/altravax,AltraVax,http://altravax.com,Biotechnology,2000000,operating,USA,CA,SF Bay Area,Sunnyvale,1,2009-01-01,2009-11-30,2009-11-30
/organization/altrec,Altrec.com,http://www.altrec.com,E-Commerce,5250000,operating,USA,OR,Eugene,Redmond,3,1998-04-01,2010-09-22,2013-05-21
/organization/altruik,Altruik,http://www.altruik.com,Search|Search Marketing|SEO|Software,9499393,acquired,USA,TX,Dallas,Dallas,4,2009-01-01,2009-05-15,2012-04-12
/organization/altruista-health,Altruista Health,http://www.altruistahealth.com,Software,-,operating,USA,VA,"Washington, D.C.",Reston,1,2007-01-01,2009-12-08,2009-12-08
/organization/altruja,Altruja,http://www.altruja.de,Nonprofits,-,operating,DEU,2,Munich,Munich,2,2010-01-01,2010-10-26,2013-04-02
/organization/altschool,AltSchool,http://www.altschool.com,Education|Technology,133000000,operating,USA,CA,SF Bay Area,San Francisco,3,2013-01-01,2013-08-01,2015-05-04
/organization/altura-medical,Altura Medical,http://www.alturamed.com/,Health Care,39999999,closed,USA,CA,SF Bay Area,Menlo Park,4,2008-01-01,2010-05-25,2013-04-10
/organization/altus-pharmaceuticals,Altus Pharmaceuticals,http://www.altus.com/,Technology,86000000,ipo,USA,OH,Cincinnati,Independence,2,1996-01-01,2001-10-03,2004-05-26
/organization/altuscampus,AltusCampus,http://www.altuscampus.com,Medical|Online Education,829234,operating,USA,WI,Madison,Madison,3,2013-12-01,2015-02-01,2015-09-17
/organization/altusinsight-gmbh,altusInsight GmbH,https://www.altus-insight.de/,Information Technology|Services|Software,-,operating,,,,,1,2013-01-01,2015-02-19,2015-02-19
/organization/alugha-gmbh,alugha GmbH,https://alugha.com,Language Learning|Online Video Advertising|Video Streaming,1050000,operating,DEU,1,Frankfurt,Mannheim,1,2014-04-22,2014-04-22,2014-04-22
/organization/aluheat,ALUHEAT,http://www.aluheat.de/index.php/?id=impressum,Clean Technology,-,operating,,,,,1,,2010-08-27,2010-08-27
/organization/alum-ni,Alum.ni,http://Alum.ni,Alumni|College Recruiting|SaaS,-,operating,USA,CA,SF Bay Area,Oakland,1,2013-01-01,2013-04-04,2013-04-04
/organization/alumaski-mackinnon-marine-technologies,AlumaSki - Mackinnon Marine Technologies,http://www.alumaski.com,Boating Industry|Manufacturing,500000,closed,,,,,1,2014-01-15,2014-03-15,2014-03-15
/organization/alumni-labs,Alumni Labs,http://www.alumnilabs.com,All Students|Education|High Schools,20000,operating,USA,NE,Omaha,Lincoln,1,2013-06-01,2013-06-01,2013-06-01
/organization/alumni-spaces,Alumni Spaces,http://alumnispaces.com,Application Platforms|Design|Web Hosting,40000,operating,USA,NY,New York City,New York,1,2011-11-01,2015-01-05,2015-01-05
/organization/alumnifunder,AlumniFunder,http://www.alumnifunder.com,Crowdfunding|Crowdsourcing|Entrepreneur|Finance|FinTech,125000,operating,USA,CA,Los Angeles,Santa Monica,1,2012-07-14,2012-11-01,2012-11-01
/organization/alumnify,Alumnify,http://www.alumnify.co/,E-Commerce|Mobile|Social Media|Software,1300000,operating,USA,CA,SF Bay Area,San Francisco,1,2013-02-15,2014-10-10,2014-10-10
/organization/alumnize,Alumnize,http://www.alumnize.com,Alumni|Colleges|Networking|Social Media,20000,closed,,,,,1,,2012-10-04,2012-10-04
/organization/alung-technologies,ALung Technologies,http://www.alung.com,Biotechnology,76241743,operating,USA,PA,Pittsburgh,Pittsburgh,8,1997-01-01,2009-10-01,2015-05-12
/organization/aluwave,Aluwave,http://www.aluwave.com,Clean Technology,1590412,operating,,,,,1,,2011-03-31,2011-03-31
/organization/alva,alva,http://www.alva-group.com,,4283079.1166642,operating,,,,,2,2010-03-01,2010-04-30,2015-03-31
/organization/alve-technology,Alve Technology,http://www.alve.com,,-,operating,USA,TX,Austin,Austin,1,,2002-04-01,2002-04-01
/organization/alvenda-inc,8thBridge,http://www.8thbridge.com,E-Commerce|Social Commerce,15590000,acquired,USA,MN,Minneapolis,Minneapolis,3,2008-11-01,2009-11-16,2011-03-21
/organization/alveolus,Alveolus,http://alveolus.com/,Medical Devices,10000000,closed,USA,NC,Charlotte,Charlotte,1,,2004-07-30,2004-07-30
/organization/alverix,Alverix,http://www.alverix.com,Finance,7700000,acquired,USA,CA,SF Bay Area,San Jose,1,,2008-02-06,2008-02-06
/organization/alvesta,Alvesta,http://www.alvesta.com,Networking|Services|Telecommunications,12000000,acquired,USA,CA,SF Bay Area,Sunnyvale,1,,2001-11-05,2001-11-05
/organization/alvine-pharmaceuticals,Alvine Pharmaceuticals,http://www.alvinepharma.com,Biotechnology,138012000,operating,USA,CA,SF Bay Area,San Carlos,6,2005-01-01,2006-09-06,2013-05-14
/organization/alvo-international-inc,Alvo International Inc.,,Medical,-,operating,USA,NY,New York City,Woodmere,1,2013-03-23,2013-09-30,2013-09-30
/organization/alvos-therapeutic,Alvos Therapeutic,,Biotechnology,2000000,operating,USA,MA,Boston,Waltham,1,2009-01-01,2010-08-12,2010-08-12
/organization/always-prepped,Always Prepped,http://www.alwaysprepped.com,Education|Teachers,650000,acquired,USA,MD,"Washington, D.C.",Bethesda,1,2012-01-01,2012-11-15,2012-11-15
/organization/alwaysfashion,Alwaysfashion,http://www.alwaysfashion.com,E-Commerce|Online Shopping,950000,operating,TUR,34,Istanbul,Istanbul,2,2008-01-01,2011-05-30,2013-04-08
/organization/alwayson,AlwaysOn,http://aonetwork.com,Curated Web,-,operating,USA,CA,SF Bay Area,San Francisco,1,,2014-04-18,2014-04-18
/organization/alwaysupport,AlwaySupport,https://www.alwaysupport.com/,Customer Service|Customer Support Tools|Knowledge Management|Q&A|SaaS|Software,300000,operating,ISR,5,Tel Aviv,Tel Aviv,1,2014-01-01,2014-01-01,2014-01-01
/organization/alyeska-hermitage-ownership,Alyeska Hermitage Ownership,http://www.alyeskahermitage.com,,-,operating,USA,AK,AK - Other,Skwentna,1,2015-01-31,2014-08-27,2014-08-27
/organization/alyotech,Alyotech,http://www.alyotech.com,Consulting,24858097.5408402,operating,FRA,A8,Paris,Paris,3,2005-01-01,2007-06-26,2010-07-08
/organization/alyotech-canada,Alyotech Canada,,Consulting,4250000,operating,CAN,QC,Montreal,Montréal,1,,2007-02-01,2007-02-01
/organization/alytics,Alytics,http://alytics.ru,Advertising,117994,closed,RUS,48,RUS - Other,Zelenograd,2,2012-07-01,2013-03-01,2013-03-01
/organization/alzheon,Alzheon,http://www.alzheon.com,Biotechnology,19955000,operating,USA,MA,Boston,Lexington,3,2013-01-01,2015-01-09,2015-07-27
/organization/alzwad-mobile-services,Alzwad Mobile Services,,,-,operating,,,,,1,,2010-06-10,2010-06-10
/organization/am-analytics,AM Analytics,http://www.amanalytics.com,Social Media|Social Media Monitoring,-,acquired,USA,NY,New York City,New York,1,,2009-09-09,2009-09-09
/organization/am-beo,Am-Beo,http://www.am-beo.com,Industrial|Services|Telecommunications,12500000,closed,IRL,10,Galway,Galway,1,,2002-12-02,2002-12-02
/organization/am-pharma,AM Pharma,http://www.am-pharma.com,Biotechnology,59059340.5914244,operating,NLD,9,NLD - Other,Bunnik,3,,2007-08-07,2014-09-11
/organization/am-technology,AM Technology,http://www.amtechuk.com,Biotechnology,61399,operating,GBR,C5,Runcorn,Runcorn,1,2000-01-01,2013-04-20,2013-04-20
/organization/amadesa,Amadesa,http://www.amadesa.com,Analytics|Optimization|Personalization|Reviews and Recommendations|Software|Testing,12800000,closed,USA,IL,Chicago,Evanston,2,2005-05-15,2007-12-03,2011-10-05
/organization/amadix,Amadix,http://www.amadix.com,Biotechnology|Medical|Physicians,2674800,operating,ESP,29,Madrid,Madrid,1,,2013-02-10,2013-02-10
/organization/amagi-media-labs,Amagi Media Labs,http://amagi.com,Advertising,5500000,operating,IND,19,Bangalore,Bangalore,2,2008-01-01,2013-06-17,2015-01-19
/organization/amakem-nv,Amakem,http://www.amakem.com,Biotechnology,25378200,operating,BEL,1,Brussels,Bel,1,,2011-09-06,2011-09-06
/organization/amal-therapeutics,Amal Therapeutics,http://amaltherapeutics.com,Biotechnology,-,operating,CHE,7,Geneva,Geneva,1,2012-01-01,2014-02-21,2014-02-21
/organization/amalfi-semiconductor,Amalfi Semiconductor,http://www.amalfi.com,Semiconductors,76000000,acquired,USA,CA,SF Bay Area,Los Gatos,4,2003-01-01,2003-08-29,2012-04-24
/organization/amalgamated-titanium-international,Amalgamated Titanium International,http://www.amalgamatedti.com/,Manufacturing|Sporting Goods,100000,operating,USA,MA,Boston,Cambridge,1,2012-03-01,2015-08-13,2015-08-13
/organization/amalockers,AmaLockers,http://www.amalocker.com/,,-,operating,,,,,1,,2014-08-01,2014-08-01
/organization/amanda-huff-dba-securecovery,Amanda Huff DBA SecuRecovery,,Finance,-,operating,USA,WA,Seattle,Bothell,1,2013-05-20,2013-03-24,2013-03-24
/organization/amara,Amara,http://www.amara.org/en,Enterprise Software,1000000,operating,USA,MA,Boston,Boston,1,,2012-05-10,2012-05-10
/organization/amara-health-analytics,Amara Health Analytics,http://amarahealthanalytics.com,Health and Wellness,75000,operating,USA,CA,San Diego,San Diego,1,2010-01-01,2013-08-15,2013-08-15
/organization/amaranth-medical,Amaranth Medical,http://amaranthmedical.com,Biotechnology,20000000,operating,USA,CA,SF Bay Area,Mountain View,1,2006-01-01,2013-10-08,2013-10-08
/organization/amarantus-biosciences,Amarantus BioSciences,http://www.amarantus.com,Biotechnology,4299327,operating,USA,CA,SF Bay Area,Sunnyvale,2,2008-01-01,2013-08-28,2014-11-17
/organization/amardesk,Amardesk,http://amardesk.com/,Software,30000,operating,,,,,1,2015-01-01,2014-01-05,2014-01-05
/organization/amari-jade,Amari Jade,https://www.etsy.com/shop/AmariJade,Health Care|Medical,-,operating,USA,NV,Las Vegas,Las Vegas,1,2011-04-01,2014-07-14,2014-07-14
/organization/amarin,Amarin,http://www.amarincorp.com,Biotechnology,70000000,ipo,IRL,7,IRL - Other,Ballsbridge,1,1991-01-01,2009-10-13,2009-10-13
/organization/amartus,Amartus,http://www.amartus.com,Information Technology|Services|Software|Technology,1626000,operating,IRL,7,Dublin,Dublin,1,2003-01-01,2013-01-31,2013-01-31
/organization/amaru,Amaru,http://amaruinc.com,Software,592365,closed,SGP,,Singapore,Singapore,1,1999-01-01,2011-11-03,2011-11-03
/organization/amatra-smartsource,Amatra SmartSource,http://www.amatra.com/,Technology,-,operating,USA,TX,Austin,Austin,1,2004-01-01,2013-08-13,2013-08-13
/organization/amax-global-services,AMAX Global Services,http://www.amaxgs.com,Software,45000,operating,USA,CA,SF Bay Area,Fremont,1,2000-01-01,2012-11-13,2012-11-13
/organization/amaxa-biosystems,Amaxa Biosystems,http://www.amaxa.com,Biotechnology,-,acquired,DEU,7,Cologne,Cologne,1,1998-01-01,1998-10-01,1998-10-01
/organization/amaya-gaming,Amaya Gaming,http://amayagaming.com,Gambling|Lotteries|Technology,800000,ipo,CAN,QC,Montreal,Pointe-claire,1,2004-01-01,2012-01-31,2012-01-31
/organization/amaysim,amaysim,http://www.amaysim.com.au,Mobile|Telecommunications,153721622,ipo,AUS,2,Sydney,Sydney,2,2010-11-01,2010-11-01,2015-07-15
/organization/amazing-global-technologies,Amazing Global Technologies,http://www.amazingglobal.com,Consulting,3960000,operating,GGY,,GGY - Other,St. Peter Port,1,2006-01-01,2006-12-01,2006-12-01
